Province,District,Year,Poverty Rate (%),National poverty rank (N),Provincial poverty rank (N),"Number of poor (1,000s)",Access to improved drinking water (% of population),Access to piped water (% of population),"Access to improved drinking water, excl. piped water (% of population)",Access to improved water within 30 minutes round trip,Access to improved toilet facilities (% of population),Access to flush toilet connected to sewer (% of population),Access to flush toilet connected to septic tank (% of population),Open defecation (% of population),Access to electricity (% of population),Reliance on clean fuels for cooking (% of population),Households' mobile phone ownership (% of population),"Accessibility, health (% of population within 15 minutes to clinic/hospital)","Accessibility, transportation (% of population within 15 minutes to public transportation)",Household size,Household dependency ratio,Household child dependency ratio,Household senior dependency ratio,"Occupancy, present occupancy status-owner (% of population)","Occupancy, present occupancy status-rented (% of population)","Occupancy, present occupancy status-other (% of population)",Improved roof material (% of population),Improved wall material (% of population),Improved roof and wall material (% of population),Household members per room,Overcrowding (% of population),"Labor force participation rate (% of working age population, 15-64 years old)",Employment in agriculture (% of total employment),Employment in industry (% of total employment),Employment services (% of total employment),Wage and salaried employment (% of total employment),"Self-employment, non-agriculture (% of total employment)","Self-employment, agriculture (% of total employment)",Unpaid employment (% of total employment),Child labor (% of children aged 10-17),"Labor force participation rate, male (% of male working age population, 15-64 years old)","Employment in agriculture, male (% of male employment)","Employment in industry, male (% of male employment)","Employment services, male (% of male employment)","Wage and salaried employment, male (% of male employment)","Self-employment, non-agriculture, male (% of male employment)","Self-employment, agriculture, male (% of male employment)","Unpaid employment, male (% of male employment)","Labor force participation rate, female (% of female working age population, 15-64 years old)","Employment in agriculture, female (% of female employment)","Employment in industry, female (% of female employment)","Employment services, female (% of female employment)","Wage and salaried employment, female (% of female employment)","Self-employment, non-agriculture, female (% of female employment)","Self-employment, agriculture, female (% of female employment)","Unpaid employment, female (% of female employment)","Gross school enrollment, primary school, 6-10 years old (% gross)","Gross school enrollment, middle school, 11-13 years old (% gross)","Net school enrollment, primary school, 6-10 years old (% net)","Net school enrollment, middle school, 11-13 years old (% net)","Gross school enrollment, primary school, 6-10 years old, male (% gross male)","Gross school enrollment, middle school, 11-13 years old, male (% gross male)","Net school enrollment, primary school, 6-10 years old, male (% net male)","Net school enrollment, middle school, 11-13 years old, male (% net male)","Gross school enrollment, primary school, 6-10 years old, female (% gross female)","Gross school enrollment, middle school, 11-13 years old, female (% gross female)","Net school enrollment, primary school, 6-10 years old, female (% net female)","Net school enrollment, middle school, 11-13 years old, female (% net female)","Youth literacy, 15-24 years old (% of population aged 15-24)","Youth literacy, 15-24 years old, female (% of women aged 15-24)","Youth literacy, 15-24 years old male (% of men aged 15-24)","Adult literacy, 25 or more years old (% of population aged 25 or more)","Adult literacy, 25 or more years old, female (% of women aged 25 or more)","Adult literacy, 25 or more years old, male (% of men aged 25 or more)","Primary completion rate, 14-17 years old (% of population aged 14-17)","Primary completion rate, 14-17 years old, girls (% of girls aged 14-17)","Primary completion rate, 14-17 years old, boys (% of boys aged 14-17)","Youth literacy gender parity index, 15-24 years old","Adult literacy gender parity index, 25 or more years old","Primary completion gender parity index, 14-17 years old","Gross enrolment rate in primary gender parity index, 6-10 years old","Gross enrolment rate in middle school gender parity index, 11-13 years old","Net enrolment rate in primary gender parity index, 6-10 years old","Net enrolment rate in middle school gender parity index, 11-13 years old",Diarrhea incidence (% of children under 5),Diarrhea treatment- ORS (% of children under 5 who had diarrhea during a 30-day recall period),Pregnant women receiving antenatal care (% of women  aged 15-49 who gave birth in last 3 years),Assisted birth at healthcare facility (% of women aged 15-49 who gave birth in last 3 years),"Immunization, fully immunized (% children 12-24 months)","Immunization, polio three doses (% children 12-24 months)","Immunization, DPT three doses (% children 12-24 months)",Urban share of population (% of population),Access to improved drinking water (% of population),Access to piped water (% of population),Access to motorized pump (% of population),Access to hand pump (% of population),"Access to improved drinking water, excl. piped water (% of population)",Access to improved toilet facilities (% of population),Access to flush toilet connected to sewer (% of population),Access to flush toilet connected to septic tank (% of population),Open defecation (% of population),Women's marriage before age 15 (% of women aged 20-24),Women's marriage before age 18 (% of women aged 20-24),Average age at first marriage of women (married woman aged 15 to 49),Child registration (% of children aged under 5),"Prevalence of stunting, height for age (% of children under 5)","Prevalence of wasting, weight for height (% of children under 5)","Prevalence of underweight, weight for age (% of children under 5)",Diarrhea incidence (% of children under 5 who had diarrhea during a 2-week recall period),Early initiation of breastfeeding (% of recent mothers),Exclusive breastfeeding (% of children under 6 months),Children given plain water (% of children under 6 months),Children given milk (% of children under 6 months),Children given baby formula (% of children under 6 months),Children left unattended (% of children under 5),Toilet use by children (% of children 12-35 months old),Diarrhea treatment- less than regular liquid (% of children under 5 who had diarrhea episode in the two weeks prior to the survey),Diarrhea treatment- less than regular food (% of children under 5 who had a diarrhea episode in the two weeks prior to the survey),Diarrhea treatment- ORS (% of children under 5 who had a diarrhea episode in the two weeks prior to the survey),Pregnant women receiving prenatal care (% of ever-married women aged 15-49 with a live birth in the 2 years before the survey),Assisted birth (% of ever-married women aged 15-49 with a live birth in the 2 years before the survey),Average age at first birth of women,"Immunization, BCG (% of children under 3)","Immunization, Polio at birth (% of children under 3)","Immunization, Polio-1 (% of children under 3)","Immunization, Polio-2 (% of children under 3)","Immunization, Polio-3 (% of children under 3)","Immunization, Penta-1 (% of children under 3)","Immunization, Penta-2 (% of children under 3)","Immunization, measles (% of children under 3)",Vitamin A supplementation coverage rate (% of children ages 6-59 months),Using soap for handwashing (% of population),Using adequately iodized salt (% of population),Treating water before drinking (% of population),Population [Population Census 2017 – Provisional Results]
Balochistan,Nushki,2008,74,101,15,65,78.74,63.59,15.14,68.21,14.05,0,14.05,1.43,68.85,6.28,24.62,46.82,85.62,6.78,0.44,0.42,0.01,89.05,8.47,2.48,30.92,22.39,16.5,3,37.29,43.76,25.16,13.08,61.75,51.31,20.92,16.67,11.1,27.2,75.48,25.97,13.43,60.6,51.05,21.42,17.31,10.22,3.67,4.28,4.04,91.68,58.16,7.76,0,34.09,77.95,69.18,55.95,30.96,83.81,78.21,57.7,38.65,70.28,55.28,53.66,19.13,62.06,47.95,72.23,23.68,5.96,38.59,62.23,56.88,66.24,0.66,0.15,0.86,0.84,0.71,0.93,0.49,11.39,86.06,22.4,6.98,18.25,18.25,59.73,28.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Nushki,2010,53,99,16,61,30.19,29.8,0.39,30.05,15.84,1.55,14.29,47.37,61.48,1,46.23,26.78,53.32,7.27,0.48,0.48,0.01,98.69,0.65,1.31,11.19,27.08,7.54,3.76,54.67,47.04,47.82,12.97,39.21,42.61,7.96,22.28,27.15,26.68,79.58,47.71,13.2,39.09,42.77,8.17,22.01,27.05,6.45,51.96,4.04,44,36.46,0,32.56,30.98,62.09,37.44,43.39,21.68,82.81,47.6,54.98,25.26,40.46,19.48,31.29,15.35,52.53,19.77,72.01,26.76,5.04,47.11,49.46,26.24,63.74,0.27,0.11,0.41,0.49,0.41,0.57,0.61,16.31,98.78,10.29,21.02,60.62,60.62,69.8,20.62,89.08,57.41,0,0,31.67,26.18,0,26.18,41.41,3.61,9.69,19,26.13,13.08,22.63,15.14,6.57,,62.8,9.98,10.71,21.5,8.39,5.91,78.84,78.84,100,39.28,26.51,23.35,29.6,4.93,21.78,21.78,13.45,,,28.51,,71.8,17.86,1.22,
Balochistan,Nushki,2012,48,93,18,53,96.94,65.37,31.57,85.89,40.61,1.01,39.6,29.34,90.22,9.97,78.04,54.97,99.91,7.2,0.45,0.44,0.01,99.74,0.26,0.26,9.91,36.62,7.82,3.2,39.48,42.79,29.42,16.45,54.13,50.21,14.82,10.52,24.44,16.34,78.43,29.8,16.5,53.7,49.69,15.01,10.65,24.64,1.42,0,11.99,88.01,91.05,0,0,8.95,79.47,43.15,53.09,19.67,90.48,51.09,58.49,23.04,67.17,32.82,47.04,15.29,73.9,58.04,85.52,30.09,7.25,51.58,79.59,70.58,85.65,0.68,0.14,0.82,0.74,0.64,0.8,0.66,1.08,100,33.42,8.29,37.19,37.19,71.54,26.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Nushki,2014,47,84,5,63,95.49,42.56,52.94,92.53,14.02,0,14.02,8.57,88.32,23.78,92.15,27.84,37.51,6.84,0.47,0.46,0.01,90.5,1.25,1.82,22.94,46.25,16.38,2.83,29.03,45.14,49.58,14.08,36.34,36.09,15.83,25.55,22.17,16.77,81.71,50.33,13.21,36.47,35.52,15.97,26.06,22.09,1.88,11.64,58.23,30.14,64.75,8.64,0,26.61,74.71,45.99,55.66,33.43,86.28,52.61,59.5,36.04,61.45,39.27,51.26,30.77,55.17,22.1,79.04,30.07,6.58,51.46,50.36,28.83,67.37,0.28,0.13,0.43,0.71,0.75,0.86,0.85,7.58,93.26,32.06,25.38,52.68,54.45,52.68,19.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Nushki,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Nushki,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178796
Balochistan,Panjgur,2004,58,67,10,101,39.45,8.72,30.74,26.97,6.04,4.63,1.41,27.62,26.21,0.85,1.41,3.96,22.84,5.66,0.38,0.37,0.01,99.22,0,0.78,7.69,9.99,4.1,3.03,34.03,42.73,26.91,11.5,61.59,59.77,11.49,16.29,12.45,14.73,74.59,25.59,11.5,62.91,61.59,11.46,17,9.95,5.78,46.53,11.52,41.95,31.73,11.94,5.37,50.96,35.2,50.93,23.18,20.44,39.06,55.68,27.74,22.64,29.58,43.79,16.53,17.12,37.06,25.08,48.15,19.19,7.76,28.4,42.74,31.68,50.66,0.52,0.27,0.63,0.76,0.79,0.6,0.76,10.7,100,9.63,19.14,36.69,36.69,36.69,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Panjgur,2006,72,93,8,160,18.52,15.86,2.66,18.45,4.43,0,4.43,1.5,22.14,0.37,8.03,40.19,41.94,6.29,0.49,0.47,0.02,97.02,0.93,2.04,5.53,2.83,2.5,3.88,67.69,47.27,30.16,28.28,41.56,57.44,10.93,16.69,14.93,32.15,82.42,28.75,28.91,42.34,60.02,10.02,17.44,12.53,4.49,61.46,14.36,24.18,0,31.36,0,68.64,75.92,50.52,57.45,26.43,86.45,70.2,67.61,34.96,61.4,20.66,43.44,13.49,52.44,18.72,72.04,30.09,7.46,50.95,54.56,14.45,72.48,0.26,0.15,0.2,0.71,0.29,0.64,0.39,6.2,100,18.79,6.36,58.13,64.46,61.81,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Panjgur,2008,72,97,11,133,40.37,35.23,5.13,36.32,5.76,0.2,5.56,6.72,58.29,0.1,32.74,33.94,70.17,5.5,0.43,0.42,0.01,97.93,1.34,0.72,10.43,28.69,8.09,3.31,37.19,44.58,10.58,25.64,63.78,60.16,23.99,4.32,11.54,15.77,83.26,9.08,24.19,66.73,62.81,23.98,4.37,8.84,4.31,40.78,54.66,4.57,6.97,24.16,3.17,65.7,80.14,50.67,64.47,25.04,93.61,78.85,76.75,39.23,65.31,23.15,50.94,11.18,55.18,32.07,78.51,38.84,12.58,63.09,60.78,38.12,80.83,0.41,0.2,0.47,0.7,0.29,0.66,0.29,8.26,74.76,19.62,13.65,36.83,36.83,48.57,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Panjgur,2010,60,112,26,156,27.17,14.12,13.05,26.74,11.66,0.76,10.9,2.44,54.69,0.82,38.51,8.28,24.46,6.08,0.59,0.58,0.01,99.68,0.32,0.32,6.09,25.06,3.09,4.02,59.29,61.34,32.87,27.63,39.5,24.66,32.51,17.99,24.84,64.93,96.12,27.86,25.03,47.11,30.15,36.73,20.98,12.14,24.46,54.18,38.67,7.15,1.31,14.57,5.27,78.85,85.09,31.32,65.38,24.55,108.81,41.27,84.07,32.03,53.16,7.43,40.21,6.59,58.59,8.13,85.54,22.61,2.27,43.51,70.77,37.37,80.72,0.1,0.05,0.46,0.49,0.18,0.48,0.21,23.84,97.11,28.27,20.15,10.08,14.74,61.1,6.82,72.25,49.89,0,0,22.37,1.17,0.98,0.2,5.25,2.67,8.02,20,18.13,55.54,0,38.76,30.19,,0,100,0,0,93.23,0,87.4,95.91,83.55,90.35,22.59,22.18,3.79,1.08,3.79,0.78,0,,,1.69,,23.52,2.94,17.69,
Balochistan,Panjgur,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Panjgur,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Panjgur,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Panjgur,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316385
Balochistan,Pishin,2004,71,110,28,235,56.98,55,1.98,45.22,6.12,1.45,4.67,1.6,83.5,11.65,1.93,32.67,59.35,10.05,0.46,0.44,0.02,95.62,2.08,2.3,5.61,3.46,1.53,3.25,41.62,37.18,32.45,5.62,61.93,52.08,13.34,21.56,13.01,11.26,64.72,33.38,5.63,60.99,50.95,13.62,22.19,13.23,3.48,9.57,5.38,85.04,79.76,6.31,6.17,7.76,87,48.08,49.12,14.21,109.31,66.13,61.42,14.57,62.33,30.2,35.51,13.86,67.8,47.55,83.04,43.04,22.46,60.48,46.32,30.67,59.23,0.57,0.37,0.52,0.57,0.46,0.58,0.95,9.54,80.6,28.03,14.08,72.26,72.26,72.26,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Pishin,2006,81,111,26,369,86.56,83.3,3.27,83.58,3.21,1.03,2.18,3.8,93.12,38.56,35.39,20.64,59.56,9.17,0.43,0.4,0.03,95.71,1.22,3.07,8.07,6.88,5.66,2.69,28.21,39.87,19.3,13.33,67.37,54.37,28.69,13.4,3.54,13.86,70.73,19.84,13.55,66.61,53.58,29.03,13.86,3.54,2.88,3.49,6.92,89.59,77.5,19,0,3.49,76.74,33.87,50.96,10.48,99.44,44.73,58.55,11.55,55.17,17.37,43.74,8.86,52.68,29.41,70.36,28.99,6.51,47.81,48.27,30.98,62.41,0.42,0.14,0.5,0.55,0.39,0.75,0.77,5.75,82.36,10.06,6.97,36.74,40.28,39.2,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Pishin,2008,55,76,2,226,65.37,64.62,0.74,63.5,23.68,9.85,13.83,4.19,87.11,31.91,53.21,2.42,80.8,9.4,0.39,0.37,0.02,94.14,1.16,4.7,10.42,6.85,6.15,2.76,27.72,41.47,29.64,6.87,63.49,50.49,22.69,12.39,14.43,15.51,72.44,30.32,7.02,62.66,49.74,22.85,12.73,14.69,2.51,5.16,1.28,93.56,77.89,16.95,0,5.16,90.2,71.44,58.69,24.49,102.66,81.36,60.32,26.05,77.3,56.03,57,22.07,65.18,44.49,81.06,39.95,8.95,64.69,57.03,50.22,62.26,0.55,0.14,0.81,0.75,0.69,0.94,0.85,5.37,90.97,20.22,14.86,44.39,50.86,68.79,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Pishin,2010,23,9,3,59,86.48,86.34,0.14,84.6,51.14,3.12,48.01,3.12,96.09,89.1,95.22,17.85,85.17,4.89,0.31,0.3,0,95.22,3.16,3.62,16.09,10.37,6.05,2.01,7.11,54.49,24.66,10.75,64.59,46.18,24.76,20.63,8.42,8.57,77.86,24.76,10.58,64.66,45.65,25.01,20.84,8.51,29.81,14.03,28.7,57.27,100,0,0,0,101.1,73.83,68.54,34.18,137.2,96.52,93.84,39.38,52.46,41.68,34.45,26.81,48.29,13.51,83.67,35.95,3.94,64.86,69.49,18.36,89.89,0.16,0.06,0.2,0.38,0.43,0.37,0.68,9.97,100,15.14,21.5,40.75,42.41,41.72,8.42,80.72,52.45,0,0,28.27,0,0,0,12.06,5.85,24.81,19,6.88,33.84,28.2,34.66,23.91,,36.23,39.1,11.23,15.45,38.93,18.98,27.12,48.69,15.61,38.77,25.41,20.24,24.91,11.57,18.78,15.62,10.02,,,13.63,,80.06,4.25,6.52,
Balochistan,Pishin,2012,43,73,12,178,90.92,83.33,7.59,70.79,23.38,9.33,14.05,7.75,94.89,39.64,74.04,22.5,79.14,8.24,0.44,0.42,0.02,95.27,1.48,1.79,14.72,10.48,7.66,3.03,41.54,42.53,16.85,14.81,68.33,70.16,15.04,8.35,6.45,26.63,74.49,17.19,14.52,68.29,70.08,15.17,8.52,6.23,2.17,0,29.4,70.6,73.81,8.73,0,17.46,81.2,49.48,55.15,22.64,96.87,67.42,62.54,27.76,63.93,28.64,47,16.7,68.27,48.24,81.7,38.29,8.38,64.19,60.97,53.94,65.96,0.59,0.13,0.82,0.66,0.42,0.75,0.6,13.2,87.4,41.29,31.77,49.34,49.34,51.83,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Pishin,2014,54,100,14,200,84.7,68.48,16.23,81.59,21.77,0,21.77,5.22,94.07,41.7,95.33,5.36,66.34,8.87,0.47,0.44,0.04,97.46,1.2,1.2,19.24,12.43,10.25,3.25,38.07,44.48,25.39,17.14,57.46,55.2,18.64,13.23,12.74,24.12,80.94,25.63,17.05,57.33,54.79,18.81,13.35,12.85,1.92,0,28.01,71.99,100,0,0,0,68.44,42.21,41.98,21.07,92.06,58.1,54.57,27.95,40,22.95,26.82,12.72,61.01,40.19,77.39,34.02,4.78,59.93,53.05,37.86,63.33,0.52,0.08,0.6,0.43,0.39,0.49,0.46,1.5,29.16,25.9,33.8,49.46,49.46,49.46,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Pishin,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Pishin,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736481
Balochistan,Quetta,2004,46,22,1,222,85.44,80.53,4.91,84.77,32.67,8.45,24.21,0.56,95.76,82.96,12.38,57.94,86.16,7.5,0.42,0.41,0.02,80.62,15.62,3.76,56.98,59.69,50.1,3.06,37.18,39.71,4.08,8.89,87.02,55.2,27.59,1.73,15.48,12.19,68.62,4.05,8.89,87.06,54.19,28.11,1.8,15.9,3.41,4.99,8.82,86.19,80.94,14.41,0,4.65,80.74,65.34,56.47,35.33,87.52,71.58,59.91,35.51,72.99,57.78,52.53,35.11,74.95,56.37,87.2,52.1,27.96,73.1,70.65,55.28,81.17,0.65,0.38,0.68,0.83,0.81,0.88,0.99,12.8,98.54,40.3,33.41,75.65,76.81,77.98,61.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Quetta,2006,53,34,1,509,88.47,85.41,3.06,87.93,28.97,13.77,15.21,0.91,97.47,91.4,75.65,60.06,90.69,7.6,0.39,0.37,0.02,75.53,21.42,3.05,64.63,61.35,58.78,2.92,30.51,40.79,4.6,11.69,83.71,49.81,33.77,1.49,14.92,12.18,69.54,4.62,11.91,83.47,48.87,34.51,1.51,15.11,2.56,4,3.39,92.61,84.02,6.92,1.05,8.01,87.93,75.59,62.06,33.76,103.95,77.24,69.32,34.62,68.9,73.18,53.44,32.52,73.03,57.48,83.48,50.15,28.15,67.85,66.41,56.63,73.61,0.69,0.41,0.77,0.66,0.95,0.77,0.94,4.45,38.91,54.99,29.08,75.14,75.27,75.14,69.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Quetta,2008,55,78,3,442,76.94,74.7,2.24,76.53,21.22,14.96,6.25,2.26,97.1,92.39,88.87,54.6,93.63,8.69,0.39,0.36,0.03,78.75,15.1,6.15,56.37,62.93,50.76,3.01,36.32,39.32,4.59,11.87,83.55,55.1,28.95,1.91,14.04,14.05,67.94,4.21,12.33,83.46,53.68,30.23,1.83,14.26,5.05,10.74,4.36,84.9,77.86,8.49,3.17,10.48,97.39,68.23,62.61,31.66,107.71,76.42,67.87,32.92,85.25,58.22,56.42,30.12,77.3,65.85,85.98,52.36,32.61,69.45,68.59,62.2,73.74,0.77,0.47,0.84,0.79,0.76,0.83,0.91,2.74,44.67,47.62,31.68,71.72,73.83,73.93,74.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Quetta,2010,21,7,2,165,95.1,93.73,1.38,94.26,63.99,29.88,34.12,2.28,97.46,92.75,92.71,65.51,88.86,6.3,0.38,0.37,0.01,74.04,19.95,24.55,56.4,75.96,51.53,2.41,13.54,46.36,5.65,14.69,79.66,57,30.74,2.96,9.3,8.79,71.76,5.32,14.94,79.74,56.54,31.59,2.68,9.19,17.97,17.19,5.82,76.99,73,1.22,12.7,13.08,103.17,93.44,76.67,44.06,116.96,94.08,87.06,48.19,85.61,92.37,63.43,37.22,73.69,54.46,92.57,53.52,24.08,78.4,74.89,60.49,89.47,0.59,0.31,0.68,0.73,0.98,0.73,0.77,16.72,91.47,40.38,73.95,26.59,26.59,88.67,78.74,87.69,80.34,0,0,7.35,42.47,30.76,11.71,1.92,2.9,13.29,19,40.95,46.07,19.33,32.87,14.64,,42.53,36.91,8.22,24.06,18.56,26.38,55.34,49.83,39.8,72.08,70.23,22.51,46.57,20.09,25.43,22.11,17.62,,,25.74,,89.22,11.87,17.02,
Balochistan,Quetta,2012,22,15,1,166,85.08,81.01,4.07,76.86,18,6.27,11.73,1.85,99.73,93.85,97.38,63.73,91.97,7.3,0.4,0.38,0.02,71.92,21.97,27.12,73.39,76.14,62.92,2.81,32.61,40.57,4.03,21.55,74.41,65.65,25.68,0.88,7.79,9.45,70.34,4.04,22.31,73.65,64.21,26.77,0.92,8.09,5.36,3.83,4.34,91.83,98.19,0.9,0,0.91,98.62,87.09,77.13,46.29,110.14,89.81,82.38,48.86,85.54,82.8,71.16,42.25,79.92,63.48,92.13,57.33,35.83,76.63,75.81,63.82,84.05,0.69,0.47,0.76,0.78,0.92,0.86,0.86,9.33,98.18,58.1,54.63,67.35,74.23,79.58,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Quetta,2014,41,70,1,623,78.55,69.8,8.75,77.72,24.89,2.59,22.3,1.83,96.02,84.91,96.64,30.82,72.3,7.77,0.47,0.44,0.02,72.19,23.29,25.93,63.07,69.28,56.62,2.99,35.32,42.36,11.66,21.08,67.26,57.56,36.55,1.65,3.99,19.58,71.48,12.33,18.2,69.47,57.59,36.1,1.76,4.26,7.08,2.09,62.29,35.62,57.17,42.83,0,0,99.69,78.03,72.39,37.32,112.72,79.38,78.1,38.06,86.25,76.53,66.5,36.51,73.66,61.71,81.8,48.1,24.51,69.64,72.76,74.73,71.67,0.75,0.35,1.04,0.77,0.96,0.85,0.96,9.05,88.58,50.98,58.67,64.63,64.63,64.63,62.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Quetta,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Quetta,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275699
Balochistan,Sheerani,2004,71,108,26,137,45.58,32.11,13.46,40.09,9.34,0.87,8.47,75.55,42.27,1.87,0.23,29.67,28.34,7.45,0.48,0.47,0.01,93.93,4.87,1.2,3.19,70.67,2.77,3.11,36.58,44.41,42.72,20.32,36.96,42.76,12.53,25.93,18.78,32.86,79.9,42.39,20.58,37.03,43.11,12.8,25.54,18.55,2.05,58.05,8.26,33.7,26.68,0,44.12,29.19,56.81,22.9,34.07,10.14,77.54,29.69,45.6,11.48,30.93,12.09,19.68,8.01,34.43,11.31,48.87,14.28,1.85,26.57,26.94,8.68,38.13,0.23,0.07,0.23,0.4,0.41,0.43,0.7,7.21,60.78,15.23,5.67,87.05,87.05,87.05,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Sheerani,2006,76,101,14,173,20.98,15.01,5.96,20.76,3.17,2.08,1.08,58.48,75.47,0.22,22.55,19.14,49.45,7.03,0.48,0.45,0.03,97.01,1.31,1.67,18.48,35.73,13.37,2.66,27.31,44.37,54.6,11.79,33.6,32.96,13.48,33.39,20.16,23.73,82.06,54.3,11.92,33.79,33.13,13.63,32.99,20.25,0.99,83.77,0,16.23,16.23,0,71.94,11.83,76.16,51.92,56.51,20.7,106.01,78.51,76.78,30.61,42.92,17.88,33.94,8,49.24,22.72,68.55,18.26,3.57,32.47,46.94,18.57,65.19,0.33,0.11,0.28,0.4,0.23,0.44,0.26,7.09,62.38,2.44,3.48,67.59,71.56,71.56,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balochistan,Sheerani,2008,73,100,13,176,27.97,17.87,10.1,24.91,20.56,0.09,20.47,41.16,54.25,2.99,62.23,34.84,36.86,7.71,0.43,0.39,0.03,95.78,3.09,1.13,11.41,55.74,11.21,3.08,43.78,42.19,45.65,8.82,45.53,33.77,15.93,24.15,26.15,14.66,79,45.94,8.9,45.17,33.3,16.06,24.36,26.27,0.76,12.15,0,87.85,87.85,0,0,12.15,64.99,58.7,45.48,25.25,85.89,79.65,59.9,31.28,43.52,29.6,30.67,16.87,49.96,18.7,73.81,27.02,3.13,48.91,51.49,22.48,72.48,0.25,0.06,0.31,0.51,0.37,0.51,0.54,4.91,76.65,30.12,6.35,57.66,57.66,57.66,13.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
